"years","patent_number","uspc_subclass_id","assignee_organization","assignee_type","assignee_country","assignee_state","assignee_key_id","num_inventors","specialization"
1976,"3941112","123/624","Ducellier & Cie",3,"FR","",195727,1,"123/624"
1976,"3941113","123/179.1","Societe Anonyme de Vehicules Industriels et d'Equipements Mecaniques Saviem",3,"FR","",163970,1,"123/179.17"
1976,"3941114","123/195R","Motoren-und Turbinen-Union Friedrichshafen GmbH",3,"JP","",374316,1,"123/195R"
1976,"3941115","123/198E","Japan Ships Machinery Development Association",3,"JP","",233930,3,"123/198E"
1976,"3941202","123/352","TRW Inc.",2,"US","CA",138521,2,"180/441"
1976,"3941203","123/329","Regie Nationale des Usines Renault",3,"FR","",142485,2,"180/197"
1976,"3941204","123/179.3","Toyota Jidosha Hanbai Kabushiki Kaisha",3,"JP","",34384,6,"180/286"
1976,"3942366","123/445","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3942485","123/490","Hitachi, Ltd.",3,"JP","",436191,2,"123/640"
1976,"3942486","123/41.12","The United States of America as represented by the Secretary of the Army",6,"US","DC",314293,1,"180/9.28"
1976,"3942487","123/41.79","Daimler-Benz Aktiengesellschaft",3,"JP","",329040,1,"180/90"
1976,"3942489","123/73.PP","Brunswick Corporation",2,"US","IL",315672,1,"180/9.1"
1976,"3942490","123/90.4","Ford Motor Company",2,"US","MI",172641,1,"180/89.15"
1976,"3942491","123/406.24","Compteurs Schlumberger",3,"FR","",159293,2,"123/406.24"
1976,"3942492","123/406.75","Hitachi, Ltd.",3,"JP","",436191,1,"123/640"
1976,"3942493","123/699","Robert Bosch GmbH",3,"DE","",423181,2,"180/6.48"
1976,"3942494","123/445","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3942495","123/548","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,3,"180/54.1"
1976,"3942496","123/672","Robert Bosch GmbH",3,"DE","",423181,2,"180/6.48"
1976,"3942497","123/454","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3942498","123/373","Robert Bosch GmbH",3,"DE","",423181,2,"180/6.48"
1976,"3942501","123/599","Motorola, Inc.",2,"US","IL",272459,1,"123/614"
1976,"3942502","123/195R","Daimler-Benz Aktiengesellschaft",3,"DE","",329040,3,"180/90"
1976,"3942503","123/196.AB","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3942504","123/198.DB","Ford Motor Company",2,"US","MI",172641,2,"180/89.15"
1976,"3942505","123/185.3","The Toro Company",2,"US","MN",440475,1,"123/185.3"
1976,"3942807","123/41.84","Motoren- und Turbinen-union Friedrichshafen GmbH",3,"JP","",243847,1,"123/90.4"
1976,"3942896","123/611","Sweetheart Plastics, Inc.",2,"US","MA",309344,2,"123/611"
1976,"3943205","123/536","Ford Motor Company",2,"US","MI",172641,1,"180/89.15"
1976,"3943325","123/142.5E","Bardon Research and Development Limited",3,"CA","",389465,1,"123/142.5E"
1976,"3943407","123/536","Scientific Enterprises, Inc.",2,"US","CO",297827,1,"123/536"
1976,"3943891","123/494","Nippondenso Co., Ltd.",3,"JP","",316278,1,"123/700"
1976,"3943892","123/325","Holec N.V.",3,"NL","",176417,1,"123/497"
1976,"3943893","123/41.12","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3943896","123/406.12","Champion Spark Plug Company",2,"US","OH",60398,2,"123/406.12"
1976,"3943898","123/406.55","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3943899","123/585","Toyo Kogyo Co., Ltd.",3,"JP","",364454,4,"123/585"
1976,"3943901","123/447","Diesel Kiki Co., Ltd.",3,"JP","",148189,2,"123/503"
1976,"3943902","123/502","C. A. V. Limited",3,"GB","",240139,1,"123/502"
1976,"3943903","123/462","C. A. V. Limited",3,"GB","",240139,1,"123/502"
1976,"3943904","123/470","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3943906","123/179.16","Toyo Kogyo Co., Ltd.",3,"JP","",364454,2,"123/585"
1976,"3943907","123/198.DB","Societe Industrielle de Brevets et d'Etudes S.I.B.E.",3,"FR","",195799,1,"123/683"
1976,"3943908","123/193.6","Maschinenfabrik Augsburg-Nurnberg Aktiengesellschaft",3,"DE","",119492,2,"123/90.6"
1976,"3945210","123/2","Rodina Energy R & D Corporation",2,"US","NY",452585,1,"123/2"
1976,"3945221","123/90.17","Regie Nationale des Usines Renault",3,"FR","",142485,1,"180/197"
1976,"3945345","123/203","Nissan Motor Co., Ltd.",3,"JP","",43058,1,"180/90"
1976,"3945347","123/18R","Matsushita Electric Industrial Co., Ltd.",3,"JP","",410845,2,"123/18R"
1976,"3945350","123/487","Lumenition Limited",3,"GB","",102285,1,"123/487"
1976,"3945351","123/261","Isuzu Motors Limited",3,"JP","",228716,2,"123/261"
1976,"3945352","123/557","Foundation for Research and Engineering Education",2,"US","CA",383922,1,"123/557"
1976,"3945353","123/41.22","Allis-Chalmers Corporation",2,"US","WI",404381,1,"180/89.1"
1976,"3945354","123/65P","Textron Inc.",2,"US","RI",338151,1,"180/190"
1976,"3945355","123/90.18","Automobiles Peugeot",3,"FR","",6577,1,"180/291"
1976,"3945356","123/41.41","Societe d'Etudes de Machines Thermiques",3,"FR","",186456,1,"123/90.61"
1976,"3945357","123/184.38","Daimler-Benz Aktiengesellschaft",3,"JP","",329040,1,"180/90"
1976,"3945360","123/373","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3945362","123/606","General Motors Corporation",2,"US","MI",38960,2,"180/90"
1976,"3945365","123/265","Teledyne Industries, Inc.",2,"US","CA",404164,1,"123/406.63"
1976,"3946705","123/41.13","The United States of America as represented by the Secretary of the Army",6,"US","DC",314293,2,"180/9.28"
1976,"3946707","123/360","Dana Corporation",2,"US","OH",179764,2,"180/176"
1976,"3946708","123/406.12","Mitsubishi Denki Kabushiki Kaisha",3,"JP","",170417,1,"123/406.12"
1976,"3946709","123/406.6","Societe des Procedes Modernes d'Inject Sopromi",3,"FR","",268363,1,"123/406.6"
1976,"3946710","123/573","Albano Enterprises, Inc.",2,"US","CA",21694,2,"123/573"
1976,"3946712","123/447","Motorengabrik Hatz KG.",3,"DE","",197274,2,"123/447"
1976,"3946713","123/387","Robert Boach GmbH",3,"DE","",331602,1,"123/387"
1976,"3946714","123/456","Robert Bosch GmbH",3,"DE","",423181,2,"180/6.48"
1976,"3946715","123/374","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3946716","123/338","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3946943","123/41.1","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/54.1"
1976,"3947073","123/198D","Fiat Societa per Azioni",3,"IT","",325232,6,"180/54.1"
1976,"3947710","123/149D","Kokusan Denki Co., Ltd.",3,"JP","",140782,1,"123/601"
1976,"3948081","123/697","Robert Bosch GmbH",3,"DE","",423181,4,"180/6.48"
1976,"3948228","123/688","The Bendix Corporation",2,"US","MI",47634,1,"180/271"
1976,"3948229","123/184.31","Daimler-Benz Aktiengesellschaft",3,"JP","",329040,4,"180/90"
1976,"3948230","123/54.3","Ruapehu Pty. Ltd.",3,"AU","",301692,1,"123/54.3"
1976,"3948232","123/406.69","The Bendix Corporation",2,"US","MI",47634,4,"180/271"
1976,"3948236","123/585","Automobiles Peugeot",3,"FR","",6577,2,"180/291"
1976,"3948237","123/357","C.A.V. Limited",3,"GB","",378874,3,"123/502"
1976,"3948239","123/406.57","Kokusan Denki Co., Ltd.",3,"JP","",140782,1,"123/601"
1976,"3948240","123/179.16","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,3,"180/423"
1976,"3948589","123/179.11","Outboard Marine Corporation",2,"US","IL",194737,1,"180/9.62"
1976,"3949551","123/179.15","Robert Bosch GmbH",3,"DE","",423181,3,"180/6.48"
1976,"3949552","123/188.14","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,4,"180/54.1"
1976,"3949554","123/74R","The United States of America as represented by the United States National Institute of Health",6,"US","DC",231668,4,"123/74R"
1976,"3949712","123/228","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3949713","123/458","Automobiles Peugeot",3,"FR","",6577,1,"180/291"
1976,"3949714","123/458","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3949715","123/184.42","General Motors Corporation",2,"US","MI",38960,3,"180/90"
1976,"3949716","123/403","Textron Inc.",2,"US","RI",338151,1,"180/190"
1976,"3949717","123/327","Robert Bosch GmbH",3,"DE","",423181,3,"180/6.48"
1976,"3949719","123/574","Kar Products Inc.",2,"US","IL",78527,3,"123/574"
1976,"3949721","123/146.5A","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3949722","123/651","Robert Bosch GmbH",3,"DE","",423181,10,"180/6.48"
1976,"3949723","123/179.21","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3949725","123/196R","Ateliers de la Motobecane",3,"FR","",423374,1,"123/470"
1976,"3951091","123/179.3","Omnifac Corporation",2,"US","OH",353290,1,"123/179.3"
1976,"3951113","123/452","Robert Bosch GmbH",3,"DE","",423181,4,"180/6.48"
1976,"3951116","123/547","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/54.1"
1976,"3951117","123/496","Cummins Engine Company, Inc.",2,"US","IN",86756,1,"123/550"
1976,"3951118","123/501","Caterpillar Tractor Co.",2,"US","IL",298496,1,"180/90"
1976,"3951119","123/457","Robert Bosch GmbH",3,"DE","",423181,4,"180/6.48"
1976,"3951120","123/457","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3951121","123/458","Robert Bosch GmbH",3,"DE","",423181,2,"180/6.48"
1976,"3951122","123/599","Robert Bosch GmbH",3,"DE","",423181,2,"180/6.48"
1976,"3951123","123/195A","Rohr Industries, Inc.",2,"US","CA",301691,1,"180/89.1"
1976,"3951144","123/627","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3952076","123/320","Regie Nationale des Usines Renault",3,"FR","",142485,2,"180/197"
1976,"3952708","123/211","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3952709","123/231","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3952710","123/700","Nippondenso Co., Ltd.",3,"JP","",316278,4,"123/700"
1976,"3952712","123/41.65","Tecumseh Products Company",2,"US","MI",52809,1,"123/53.1"
1976,"3952713","123/90.3","TRW Inc.",2,"US","OH",138521,1,"180/441"
1976,"3952714","123/342","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3952715","123/406.57","The Bendix Corporation",2,"US","MI",47634,1,"180/271"
1976,"3952716","123/549","Rexar Industries, Inc.",2,"US","OK",86587,1,"123/549"
1976,"3952717","123/179.5","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3952718","123/179.26","Brunswick Corporation",2,"US","IL",315672,1,"180/9.1"
1976,"3952719","123/198.DB","BorgWarner Inc.",2,"US","IL",164375,2,"180/249"
1976,"3952829","123/352","Dana Corporation",2,"US","OH",179764,2,"180/176"
1976,"3953969","123/90.1","Fuji Heavy Industries Ltd.",3,"JP","",242622,2,"123/90.1"
1976,"3954088","123/209","Rolls-Royce Motors Limited",3,"GB","",272896,1,"123/209"
1976,"3954089","123/276","Deere & Company",2,"US","IL",37560,2,"180/89.12"
1976,"3954090","123/406.7","Nippondenso Co., Ltd.",3,"JP","",316278,3,"123/700"
1976,"3954091","123/568.19","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3954092","123/198D","Barbron Corporation",2,"US","MI",307672,1,"123/198D"
1976,"3954094","123/146.5A","General Motors Corporation",2,"US","MI",38960,2,"180/90"
1976,"3954151","123/198.DC","KLF Patents, Inventions, and Marketing Corporation Limited",3,"CA","",131380,4,"180/271"
1976,"3954152","123/363","Clark Equipment Company",2,"US","MI",332970,4,"180/9.5"
1976,"3954423","123/3","Siemens Aktiengesellschaft",3,"DE","",345236,2,"180/65.6"
1976,"3955166","123/149A","The Lucas Electrical Company Limited",3,"GB","",446766,1,"180/206.1"
1976,"3955362","123/211","Ford Motor Company",2,"US","MI",172641,2,"180/89.15"
1976,"3955363","123/198D","Volkswagen AG",3,"DE","",414202,1,"180/90"
1976,"3955364","123/327","Ford Motor Company",2,"US","MI",172641,1,"180/89.15"
1976,"3955526","123/195P","Brunswick Corporation",2,"US","IL",315672,1,"180/9.1"
1976,"3955538","123/3","Nippon Soken, Inc.",3,"JP","",384280,4,"180/274"
1976,"3955539","123/211","Daimler-Benz Aktiengesellschaft",3,"JP","",329040,1,"180/90"
1976,"3955544","123/318","Franke Motoren",3,"DE","",279241,1,"123/318"
1976,"3955545","123/531","Autotronic Controls Corporation",2,"US","TX",365084,1,"123/531"
1976,"3955547","123/449","Diesel Kiki Co., Ltd.",3,"JP","",148189,2,"123/503"
1976,"3955549","123/601","R. E. Phelon Company, Inc.",2,"US","MA",68040,1,"123/647"
1976,"3955550","123/149D","Aktiebolaget Svenska Elektromagneter",3,"SE","",449259,1,"123/149D"
1976,"3955654","123/195A","Labavia S.G.E.",3,"FR","",160590,1,"123/195A"
1976,"3955723","123/406.63","Teledyne Industries, Inc.",2,"US","CA",404164,1,"123/406.63"
1976,"3955941","123/1A","California Institute of Technology",2,"US","CA",132166,3,"123/1A"
1976,"3956928","123/494","Ford Motor Company",2,"US","MI",172641,1,"180/89.15"
1976,"3957020","123/211","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3957021","123/209","Curtiss-Wright Corporation",2,"US","NJ",123286,1,"123/242"
1976,"3957022","123/330","Ford Motor Company",2,"US","MI",172641,1,"180/89.15"
1976,"3957024","123/549","Shell Oil Company",2,"US","TX",46811,1,"123/553"
1976,"3957025","123/518","Rohr Industries, Inc.",2,"US","CA",301691,2,"180/89.1"
1976,"3958538","123/209","Nissan Motor Co., Ltd.",3,"JP","",43058,1,"180/90"
1976,"3958539","123/208","Toyo Kogyo Co., Ltd.",3,"JP","",364454,2,"123/585"
1976,"3958540","123/58.8","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3958541","123/90.34","Maschinenfabrik Augsburg-Nurnberg Aktiengesellschaft",3,"DE","",119492,1,"123/90.6"
1976,"3958542","123/396","Tanner Electronic Systems Technology, Inc.",2,"US","CA",439855,2,"180/54.1"
1976,"3958543","123/406.75","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/54.1"
1976,"3958544","123/683","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3958546","123/650","Iida Denki Kogyo Co., Ltd.",3,"JP","",393837,2,"123/650"
1976,"3958547","123/198D","Nippondenso Co., Ltd.",3,"JP","",316278,1,"123/700"
1976,"3958548","123/198D","General Motors Corporation",2,"US","MI",38960,2,"180/90"
1976,"3959662","123/179.27","The Lucas Electrical Company Limited",3,"GB","",446766,1,"180/206.1"
1976,"3960115","123/206","Curtiss-Wright Corporation",2,"US","NJ",123286,2,"123/242"
1976,"3960118","123/698","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3960120","123/478","Nisan Motor Co., Ltd.",3,"JP","",335116,2,"180/269"
1976,"3960121","123/255","Backus Devices, Incorporated",2,"US","",46543,1,"123/255"
1976,"3960122","123/323","Daimler-Benz Aktiengesellschaft",3,"JP","",329040,1,"180/90"
1976,"3960124","123/406.7","Robertshaw Controls Company",2,"US","VA",405316,1,"180/282"
1976,"3960125","123/406.58","Eltra Corporation",2,"US","OH",398228,1,"123/406.66"
1976,"3960126","123/527","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/54.1"
1976,"3960127","123/380","Sigma Diesel",3,"FR","",263758,1,"123/467"
1976,"3960128","123/601","McCulloch Corporation",2,"US","CA",114986,2,"123/601"
1976,"3960129","123/599","Robert Bosch GmbH",3,"DE","",423181,3,"180/6.48"
1976,"3960130","123/179.18","The Bendix Corporation",2,"US","MI",47634,1,"180/271"
1976,"3960131","123/179.13","Jetco, Inc.",2,"US","AZ",358955,1,"123/179.13"
1976,"3961199","123/179.14","Ormat Turbines (1965) Ltd.",3,"IL","",415270,1,"123/179.14"
1976,"3961482","123/198A","Societe d'Etudes de Machines Thermiques",3,"FR","",186456,1,"123/90.61"
1976,"3961483","123/203","The Boeing Company",2,"US","WA",46583,1,"180/128"
1976,"3961604","123/476","The Bendix Corporation",2,"US","MI",47634,1,"180/271"
1976,"3961605","123/41.5","Volkswagen AG",3,"DE","",414202,2,"180/90"
1976,"3961606","123/41.12","Standard-Thomson Corporation",2,"US","MA",161013,1,"123/41.12"
1976,"3961608","123/568.27","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3961610","123/568.18","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3961611","123/551","Daimler-Benz Aktiengesellschaft",3,"JP","",329040,2,"180/90"
1976,"3961612","123/462","Diesel Kiki Co., Ltd.",3,"JP","",148189,2,"123/503"
1976,"3961613","123/606","Texaco Inc.",2,"US","NY",171996,1,"123/609"
1976,"3961614","123/195A","Regie Nationale des Usines Renault",3,"FR","",142485,1,"180/197"
1976,"3961617","123/598","Suwa Electric Wire Co., Ltd.",3,"JP","",111111,1,"123/598"
1976,"3961618","123/406.57","Eltra Corporation",2,"US","OH",398228,1,"123/406.66"
1976,"3962932","123/192.2","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,2,"180/423"
1976,"3963000","123/3","Nissan Motor Co., Ltd.",3,"JP","",43058,3,"180/90"
1976,"3963001","123/291","McCulloch Corporation",2,"US","CA",114986,3,"123/601"
1976,"3963002","123/672","Nippondenso Co., Ltd.",3,"JP","",316278,2,"123/700"
1976,"3963003","123/259","Ricardo & Co., Engineers (1927) Limited",3,"GB","",417473,1,"123/259"
1976,"3963004","123/90.4","General Motors Corporation",2,"US","MI",38960,2,"180/90"
1976,"3963005","123/672","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3963008","123/90.61","Societe d'Etudes de Machines Thermiques",3,"FR","",186456,1,"123/90.61"
1976,"3963009","123/683","Societe Industrielle de Brevets et d'Etudes S.I.B.E.",3,"FR","",195799,1,"123/683"
1976,"3963010","123/553","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3963011","123/698","Nissan Motor Co., Ltd.",3,"JP","",43058,2,"180/90"
1976,"3963012","123/553","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3963015","123/651","Robert Bosch GmbH",3,"DE","",423181,3,"180/6.48"
1976,"3963016","123/188.8","Societe d'Etudes de Machines Thermiques - S.E.M.T.E.",3,"FR","",116469,1,"123/188.8"
1976,"3963091","123/352","Associated Engineering Limited",3,"GB","",79260,4,"180/179"
1976,"3963408","123/536","F. D. Farnum Co.",2,"US","IL",420745,1,"123/536"
1976,"3963670","123/DIG11","ACF Industries, Incorporated",2,"US","NY",202257,2,"123/DIG11"
1976,"3964443","123/406.55","The Bendix Corporation",2,"US","MI",47634,1,"180/271"
1976,"3964444","123/41.49","Robert Bosch GmbH",3,"DE","",423181,4,"180/6.48"
1976,"3964446","123/219","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3964448","123/242","Yamaha Hatsudoki Kabushiki Kaisha",3,"JP","",86684,1,"180/68.4"
1976,"3964451","123/432","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/54.1"
1976,"3964452","123/78.AA","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3964453","123/146.5A","Robert Bosch GmbH",3,"DE","",423181,2,"180/6.48"
1976,"3964454","123/640","Hitachi, Ltd.",3,"JP","",436191,1,"123/640"
1976,"3964455","123/90.43","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3964456","123/406.75","Colt Industries Operating Corp.",2,"US","NY",381578,1,"180/282"
1976,"3964457","123/339.21","The Bendix Corporation",2,"US","MI",47634,1,"180/271"
1976,"3964458","123/552","Service Dynamics, Inc.",2,"US","IL",9875,2,"123/552"
1976,"3964459","123/390","Ambac Industries, Inc.",2,"US","MA",52172,1,"123/390"
1976,"3964461","123/198.DC","Robert Bosch GmbH",3,"DE","",423181,4,"180/6.48"
1976,"3964503","123/198.DB","Mikuni Kogyo Kabushiki Kaisha",3,"JP","",35683,2,"180/282"
1976,"3965681","123/547","General Motors Corporation",2,"US","MI",38960,3,"180/90"
1976,"3965872","123/269","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3965873","123/184.53","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,3,"180/54.1"
1976,"3965874","123/406.7","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/54.1"
1976,"3965875","123/496","Cummins Engine Company, Inc.",2,"US","IN",86756,1,"123/550"
1976,"3965876","123/467","Sigma Diesel",3,"FR","",263758,1,"123/467"
1976,"3965877","123/357","C.A.V. Limited",3,"GB","",378874,1,"123/502"
1976,"3965878","123/632","The Lucas Electrical Company Limited",3,"GB","",446766,1,"180/206.1"
1976,"3965879","123/633","Brunswick Corporation",2,"US","IL",315672,1,"180/9.1"
1976,"3965881","123/255","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,3,"180/423"
1976,"3966014","123/198E","Bombardier Inc.",3,"CA","",362869,1,"180/193"
1976,"3967013","123/270","EATON CORPORATION",2,"US","OH",452507,1,"180/65.8"
1976,"3967230","123/169R","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,6,"180/54.1"
1976,"3967592","123/205","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/54.1"
1976,"3967593","123/220","Birmingham Small Arms Company Limited",3,"GB","",17928,1,"123/220"
1976,"3967595","123/260","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,3,"180/423"
1976,"3967596","123/494","The Lucas Electrical Company Limited",3,"GB","",446766,1,"180/206.1"
1976,"3967598","123/447","The Bendix Corporation",2,"US","MI",47634,1,"180/271"
1976,"3967599","123/44D","Townsend Engineering Company",2,"US","IA",21041,1,"123/44D"
1976,"3967600","123/DIG4","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,2,"180/423"
1976,"3967601","123/90.4","Motoren- und Turbinen-union Friedrichshafen GmbH",3,"DE","",243847,1,"123/90.4"
1976,"3967604","123/335","Kokusan Denki Co., Ltd.",3,"JP","",140782,1,"123/601"
1976,"3967607","123/457","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3967608","123/442","Societe Industrielle de Brevets et d'Etudes S.I.B.E.",3,"FR","",195799,1,"123/683"
1976,"3967610","123/179.18","The Zenith Carburetor Company Limited",3,"AU","",244751,1,"123/179.18"
1976,"3967611","123/274","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/54.1"
1976,"3967612","123/196.CP","Yamaha Hatsudoki Kabushiki Kaisha",3,"JP","",86684,1,"180/68.4"
1976,"3967688","123/46H","Mitsubishi Jukogyo Kabushiki Kaisha",3,"JP","",78107,2,"123/46H"
1976,"3968648","123/547","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/54.1"
1976,"3968775","123/25B","Energy Research Corporation",2,"US","PA",7298,1,"123/25B"
1976,"3968776","123/43C","Rund Rotary Engines, Inc.",2,"US","MN",335578,1,"123/43C"
1976,"3968777","123/44R","Motoren Forschungs GmbH & Co. KG Franken Motoren",3,"DE","",148294,1,"123/44R"
1976,"3968778","123/406.59","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3968779","123/332","Stanadyne, Inc.",2,"US","CT",58681,1,"123/449"
1976,"3968780","123/590","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3968782","123/287","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3969605","123/142.5E","James B. Carter Limited",3,"CA","",325333,1,"123/142.5E"
1976,"3969614","123/406.47","Ford Motor Company",2,"US","MI",172641,3,"180/89.15"
1976,"3969893","123/184.33","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,2,"180/423"
1976,"3969922","123/575","E. I. du Pont de Nemours and Company",2,"US","DE",21214,3,"123/575"
1976,"3970049","123/211","Nippon Soken, Inc.",3,"JP","",384280,3,"180/274"
1976,"3970052","123/25R","Clemix Co.",3,"JP","",414975,1,"123/25R"
1976,"3970053","123/284","Fiat Societa per Azioni",3,"IT","",325232,1,"180/54.1"
1976,"3970054","123/277","Automobiles Peugeot",3,"FR","",6577,2,"180/291"
1976,"3970058","123/356","Nippondenso Co., Ltd.",3,"JP","",316278,2,"123/700"
1976,"3970060","123/438","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/54.1"
1976,"3970061","123/568.29","Ranco Incorporated",2,"US","OH",139226,1,"123/568.29"
1976,"3970062","123/547","Toyota",3,"JP","",402104,2,"123/547"
1976,"3970063","123/455","Robert Bosch GmbH",3,"DE","",423181,4,"180/6.48"
1976,"3970064","123/373","Robert Bosch GmbH",3,"DE","",423181,4,"180/6.48"
1976,"3970065","123/369","Diesel Kiki Co., Ltd.",3,"JP","",148189,2,"123/503"
1976,"3970066","123/373","Robert Bosch GmbH",3,"DE","",423181,2,"180/6.48"
1976,"3970885","123/169.EL","Nippondenso Co., Ltd.",3,"JP","",316278,1,"123/700"
1976,"3971297","123/73A","Fox Manufacturing Company Pty. Limited",3,"US","AR",116509,1,"123/73A"
1976,"3971348","123/490","International Harvester Company",2,"US","IL",317833,1,"180/69.21"
1976,"3971349","123/44D","Automobiles Peugeot",3,"FR","",6577,1,"180/291"
1976,"3971350","123/406.58","Bill J. Hays International Inc.",2,"US","CA",449067,1,"123/406.58"
1976,"3971352","123/547","Ethyl Corporation",2,"US","VA",289595,1,"123/548"
1976,"3971354","123/179.15","The Bendix Corporation",2,"US","MI",47634,2,"180/271"
1976,"3971355","123/197.2","Mahle GmbH",3,"DE","",13183,1,"123/197.2"
1976,"3971356","123/198D","ACF Industries, Incorporated",2,"US","NY",202257,1,"123/DIG11"
1976,"3972310","123/406.59","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3972313","123/546","Ethyl Corporation",2,"US","VA",289595,1,"123/548"
1976,"3972314","123/452","Robert Bosch GmbH",3,"DE","",423181,4,"180/6.48"
1976,"3972315","123/604","General Motors Corporation",2,"US","MI",38960,2,"180/90"
1976,"3972324","123/547","Ethyl Corporation",2,"US","VA",289595,1,"123/548"
1976,"3973393","123/41.37","Volkswagen AG",3,"DE","",414202,1,"180/90"
1976,"3973525","123/212","Klockner-Humboldt-Deutz Aktiengesellschaft",3,"DE","",337800,1,"123/563"
1976,"3973526","123/242","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3973527","123/246","Svenska Rotor Maskiner AB",3,"SE","",235445,2,"123/246"
1976,"3973529","123/676","Robert Bosch GmbH",3,"DE","",423181,4,"180/6.48"
1976,"3973531","123/43A","Turner Research, Inc.",2,"US","TX",203344,1,"123/43A"
1976,"3973533","123/406.73","Hitachi, Ltd.",3,"JP","",436191,1,"123/640"
1976,"3973535","123/568.27","Nissan Motor Co., Ltd.",3,"JP","",43058,4,"180/90"
1976,"3973536","123/541","Van Doorne's Bedrijfswagenfabriek Daf B.V.",3,"NL","",277176,1,"123/541"
1976,"3973537","123/357","C.A.V. Limited",3,"GB","",378874,4,"123/502"
1976,"3973538","123/357","C.A.V. Limited",3,"GB","",378874,3,"123/502"
1976,"3973539","123/359","C.A.V. Limited",3,"GB","",378874,3,"123/502"
